Country,Subset,ShortenedQuestion,ShortName,Answer,Percentage
France,Bisexualwomen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,9
France,Bisexualwomen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,51
France,Bisexualmen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,50
France,Bisexualmen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,13
France,Bisexualmen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,37
France,Transgender,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,36
France,Transgender,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,33
France,Transgender,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,31
Croatia,Lesbian,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,34
Croatia,Lesbian,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,14
Croatia,Lesbian,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,51
Croatia,Gay,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,44
Croatia,Gay,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,10
Croatia,Gay,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,46
Croatia,Bisexualwomen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,41
Croatia,Bisexualwomen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,9
Croatia,Bisexualwomen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,50
Croatia,Bisexualmen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,51
Croatia,Bisexualmen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,3
Croatia,Bisexualmen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,46
Croatia,Transgender,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,39
Croatia,Transgender,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,19
Croatia,Transgender,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,43
Hungary,Lesbian,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,24
Hungary,Lesbian,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,23
Hungary,Lesbian,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,52
Hungary,Gay,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,32
Hungary,Gay,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,22
Hungary,Gay,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,45
Hungary,Bisexualwomen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,21
Hungary,Bisexualwomen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,19
Hungary,Bisexualwomen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,60
Hungary,Bisexualmen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,33
Hungary,Bisexualmen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,17
Hungary,Bisexualmen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,50
Hungary,Transgender,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,31
Hungary,Transgender,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,19
Hungary,Transgender,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,50
Ireland,Lesbian,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,41
Ireland,Lesbian,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,14
Ireland,Lesbian,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,45
Ireland,Gay,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,48
Ireland,Gay,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,9
Ireland,Gay,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,43
Ireland,Bisexualwomen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,33
Ireland,Bisexualwomen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,14
Ireland,Bisexualwomen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,53
Ireland,Bisexualmen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,52
Ireland,Bisexualmen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,7
Ireland,Bisexualmen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,41
Ireland,Transgender,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,35
Ireland,Transgender,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,25
Ireland,Transgender,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,40
Italy,Lesbian,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,21
Italy,Lesbian,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,39
Italy,Lesbian,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,40
Italy,Gay,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,24
Italy,Gay,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,38
Italy,Gay,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,38
Italy,Bisexualwomen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,25
Italy,Bisexualwomen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,29
Italy,Bisexualwomen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,46
Italy,Bisexualmen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,30
Italy,Bisexualmen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,31
Italy,Bisexualmen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,39
Italy,Transgender,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,24
Italy,Transgender,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,38
Italy,Transgender,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,38
Lithuania,Lesbian,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,25
Lithuania,Lesbian,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,16
Lithuania,Lesbian,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,58
Lithuania,Gay,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,40
Lithuania,Gay,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,17
Lithuania,Gay,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,43
Lithuania,Bisexualwomen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,32
Lithuania,Bisexualwomen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,7
Lithuania,Bisexualwomen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,61
Lithuania,Bisexualmen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,46
Lithuania,Bisexualmen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,12
Lithuania,Bisexualmen,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,42
Lithuania,Transgender,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,32
Lithuania,Transgender,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,25
Lithuania,Transgender,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Don`t know,42
Luxembourg,Lesbian,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),Yes,20
Luxembourg,Lesbian,Is there a law forbidding gender identity discrimination for job applicants?,Job Discrim. Laws (Gender Identity),No,16
